sample_offset_s,node,seq,node_us,sync_us,rx_us,yaw_cd,pitch_cd,roll_cd,x_mm,y_mm,z_mm,gaps
10.449252,1,102,305527000,311315000,311326000,1626,354,834,522,474,-138,0
10.449895,2,139,295488000,311317000,311327000,257,-497,337,271,-7,-359,0
10.459414,1,103,305537000,311325000,311336000,1589,331,851,533,461,-157,0
10.460034,2,140,295498000,311327000,311338000,220,-520,320,260,-20,-340,0
10.469601,1,104,305547000,311336000,311346000,1552,308,868,544,448,-176,0
10.470252,2,141,295508000,311337000,311348000,183,-543,303,249,-33,-321,0
10.479652,1,105,305557000,311346000,311356000,1515,285,885,555,435,-195,0
10.480273,2,142,295518000,311348000,311358000,146,-566,286,238,-46,-302,0
10.489784,1,106,305567000,311355000,311366000,1478,262,898,566,422,-214,0
10.490550,2,143,295528000,311358000,311368000,109,-589,269,227,-59,-283,0
10.499814,1,107,305577000,311365000,311376000,1441,239,881,577,409,-233,0
10.500657,2,144,295538000,311367000,311378000,72,-612,252,216,-72,-264,0
10.510040,1,108,305587000,311375000,311386000,1404,216,864,588,396,-252,0
10.510623,2,145,295548000,311377000,311388000,35,-635,235,205,-85,-245,0
10.520067,1,109,305598000,311386000,311397000,1367,193,847,599,383,-271,0
10.520674,2,146,295558000,311387000,311398000,-2,-658,218,194,-98,-226,0
10.529068,1,110,305608000,311396000,311407000,1330,170,830,590,370,-290,0
10.531471,2,147,295569000,311398000,311409000,-39,-681,201,183,-111,-207,0
10.540941,1,111,305618000,311407000,311417000,1293,147,813,579,357,-309,0
10.541897,2,148,295579000,311407000,311419000,-76,-704,184,172,-124,-188,0
10.549341,1,112,305628000,311417000,311427000,1256,124,796,568,344,-328,0
10.551617,2,149,295589000,311418000,311429000,-113,-727,167,161,-137,-169,0
10.559557,1,113,305638000,311427000,311437000,1219,101,779,557,331,-347,0
10.561698,2,150,295600000,311429000,311439000,-150,-750,150,150,-150,-150,0
10.569579,1,114,305648000,311436000,311447000,1182,78,762,546,318,-366,0
10.571977,2,151,295610000,311439000,311450000,-187,-773,133,139,-163,-131,0
10.579668,1,115,305658000,311446000,311457000,1145,55,745,535,305,-385,0
10.582041,2,152,295620000,311449000,311460000,-224,-796,116,128,-176,-112,0
10.589766,1,116,305668000,311456000,311467000,1108,32,728,524,292,-404,0
10.592346,2,153,295630000,311460000,311470000,-261,-819,99,117,-189,-93,0
10.600366,1,117,305679000,311467000,311478000,1071,9,711,513,279,-423,0
10.602441,2,154,295640000,311470000,311480000,-298,-842,82,106,-202,-74,0
10.610119,1,118,305689000,311477000,311488000,1034,-14,694,502,266,-442,0
10.612348,2,155,295650000,311479000,311490000,-335,-865,65,95,-215,-55,0
10.620172,1,119,305699000,311488000,311498000,997,-37,677,491,253,-461,0
10.622515,2,156,295660000,311489000,311500000,-372,-888,48,84,-228,-36,0
10.630388,1,120,305709000,311498000,311508000,960,-60,660,480,240,-480,0
10.632864,2,157,295670000,311499000,311510000,-409,-889,31,73,-241,-17,0
10.640484,1,121,305719000,311507000,311518000,923,-83,643,469,227,-499,0
10.642900,2,158,295681000,311510000,311520000,-446,-866,14,62,-254,2,0
10.650684,1,122,305729000,311517000,311528000,886,-106,626,458,214,-518,0
10.652946,2,159,295691000,311520000,311531000,-483,-843,-3,51,-267,21,0
10.662580,1,123,305740000,311528000,311539000,849,-129,609,447,201,-537,0
10.663205,2,160,295701000,311530000,311541000,-520,-820,-20,40,-280,40,0
10.672742,1,124,305750000,311537000,311549000,812,-152,592,436,188,-556,0
10.673325,2,161,295711000,311541000,311551000,-557,-797,-37,29,-293,59,0
10.682348,1,125,305760000,311548000,311559000,775,-175,575,425,175,-575,0
10.683114,2,162,295721000,311550000,311561000,-594,-774,-54,18,-306,78,0
10.693081,1,126,305770000,311558000,311569000,738,-198,558,414,162,-594,0
10.693636,2,163,295731000,311560000,311571000,-631,-751,-71,7,-319,97,0
10.702682,1,127,305781000,311569000,311579000,701,-221,541,403,149,-587,0
10.703300,2,164,295741000,311570000,311581000,-668,-728,-88,-4,-332,116,0
10.713156,1,128,305791000,311579000,311590000,664,-244,524,392,136,-568,0
10.713850,2,165,295752000,311581000,311591000,-705,-705,-105,-15,-345,135,0
10.723449,1,129,305801000,311589000,311600000,627,-267,507,381,123,-549,0
10.724085,2,166,295762000,311591000,311601000,-742,-682,-122,-26,-358,154,0
10.733407,1,130,305811000,311600000,311610000,590,-290,490,370,110,-530,0
10.734077,2,167,295772000,311601000,311612000,-779,-659,-139,-37,-371,173,0
10.743482,1,131,305821000,311610000,311620000,553,-313,473,359,97,-511,0
10.744222,2,168,295782000,311611000,311622000,-816,-636,-156,-48,-384,192,0
10.753835,1,132,305831000,311619000,311630000,516,-336,456,348,84,-492,0
10.754433,2,169,295792000,311622000,311632000,-853,-613,-173,-59,-397,211,0
10.763913,1,133,305841000,311629000,311640000,479,-359,439,337,71,-473,0
10.764519,2,170,295802000,311631000,311642000,-890,-590,-190,-70,-410,230,0
10.774075,1,134,305851000,311639000,311650000,442,-382,422,326,58,-454,0
10.774827,2,171,295812000,311641000,311652000,-927,-567,-207,-81,-423,249,0
10.782912,1,135,305862000,311650000,311661000,405,-405,405,315,45,-435,0
10.785226,2,172,295823000,311652000,311663000,-964,-544,-224,-92,-436,268,0
10.793022,1,136,305872000,311660000,311671000,368,-428,388,304,32,-416,0
10.795453,2,173,295833000,311661000,311673000,-1001,-521,-241,-103,-449,287,0
10.803073,1,137,305882000,311671000,311681000,331,-451,371,293,19,-397,0
10.805532,2,174,295843000,311672000,311683000,-1038,-498,-258,-114,-462,306,0
10.813339,1,138,305892000,311681000,311691000,294,-474,354,282,6,-378,0
10.815618,2,175,295853000,311682000,311693000,-1075,-475,-275,-125,-475,325,0
10.823436,1,139,305902000,311690000,311701000,257,-497,337,271,-7,-359,0
10.825696,2,176,295864000,311693000,311703000,-1112,-452,-292,-136,-488,344,0
10.833615,1,140,305912000,311700000,311711000,220,-520,320,260,-20,-340,0
10.835985,2,177,295874000,311703000,311714000,-1149,-429,-309,-147,-501,363,0
10.843600,1,141,305922000,311710000,311721000,183,-543,303,249,-33,-321,0
10.846125,2,178,295884000,311713000,311724000,-1186,-406,-326,-158,-514,382,0
10.853754,1,142,305932000,311720000,311731000,146,-566,286,238,-46,-302,0
10.856261,2,179,295894000,311724000,311734000,-1223,-383,-343,-169,-527,401,0
10.863967,1,143,305943000,311731000,311742000,109,-589,269,227,-59,-283,0
10.866605,2,180,295904000,311734000,311744000,-1260,-360,-360,-180,-540,420,0
10.873983,1,144,305953000,311741000,311752000,72,-612,252,216,-72,-264,0
10.876398,2,181,295914000,311743000,311754000,-1297,-337,-377,-191,-553,439,0
10.884231,1,145,305963000,311752000,311762000,35,-635,235,205,-85,-245,0
10.886500,2,182,295924000,311753000,311764000,-1334,-314,-394,-202,-566,458,0
10.894418,1,146,305973000,311762000,311772000,-2,-658,218,194,-98,-226,0
10.896613,2,183,295934000,311763000,311774000,-1371,-291,-411,-213,-579,477,0
10.904577,1,147,305983000,311771000,311782000,-39,-681,201,183,-111,-207,0
10.906906,2,184,295945000,311774000,311784000,-1408,-268,-428,-224,-592,496,0
10.916496,1,148,305994000,311782000,311793000,-76,-704,184,172,-124,-188,0
10.917141,2,185,295955000,311784000,311795000,-1445,-245,-445,-235,-595,515,0
10.926640,1,149,306004000,311792000,311803000,-113,-727,167,161,-137,-169,0
10.927276,2,186,295965000,311794000,311805000,-1482,-222,-462,-246,-582,534,0
10.936700,1,150,306014000,311802000,311813000,-150,-750,150,150,-150,-150,0
10.937338,2,187,295975000,311805000,311815000,-1519,-199,-479,-257,-569,553,0
10.946889,1,151,306024000,311812000,311823000,-187,-773,133,139,-163,-131,0
10.947460,2,188,295985000,311814000,311825000,-1556,-176,-496,-268,-556,572,0
10.956623,1,152,306034000,311822000,311833000,-224,-796,116,128,-176,-112,0
10.957253,2,189,295995000,311824000,311835000,-1593,-153,-513,-279,-543,591,0
10.966809,1,153,306045000,311833000,311843000,-261,-819,99,117,-189,-93,0
10.967389,2,190,296005000,311834000,311845000,-1630,-130,-530,-290,-530,590,0
10.976892,1,154,306055000,311843000,311854000,-298,-842,82,106,-202,-74,0
10.977484,2,191,296016000,311845000,311855000,-1667,-107,-547,-301,-517,571,0
10.987395,1,155,306065000,311853000,311864000,-335,-865,65,95,-215,-55,0
10.988025,2,192,296026000,311855000,311865000,-1704,-84,-564,-312,-504,552,0
10.997443,1,156,306075000,311864000,311874000,-372,-888,48,84,-228,-36,0
10.998085,2,193,296036000,311865000,311876000,-1741,-61,-581,-323,-491,533,0
11.007584,1,157,306085000,311874000,311884000,-409,-889,31,73,-241,-17,0
11.008234,2,194,296046000,311875000,311886000,-1778,-38,-598,-334,-478,514,0
11.017765,1,158,306095000,311883000,311894000,-446,-866,14,62,-254,2,0
11.018377,2,195,296056000,311886000,311896000,-1785,-15,-615,-345,-465,495,0
11.027905,1,159,306105000,311893000,311904000,-483,-843,-3,51,-267,21,0
11.028481,2,196,296066000,311895000,311906000,-1748,8,-632,-356,-452,476,0
11.036654,1,160,306115000,311903000,311914000,-520,-820,-20,40,-280,40,0
11.039170,2,197,296077000,311906000,311917000,-1711,31,-649,-367,-439,457,0
11.048633,1,161,306126000,311914000,311925000,-557,-797,-37,29,-293,59,0
11.049650,2,198,296087000,311916000,311927000,-1674,54,-666,-378,-426,438,0
11.057031,1,162,306136000,311924000,311935000,-594,-774,-54,18,-306,78,0
11.059412,2,199,296097000,311926000,311937000,-1637,77,-683,-389,-413,419,0
11.067249,1,163,306146000,311935000,311945000,-631,-751,-71,7,-319,97,0
11.069531,2,200,296107000,311936000,311947000,-1600,100,-700,-400,-400,400,0
11.077335,1,164,306156000,311945000,311955000,-668,-728,-88,-4,-332,116,0
11.079677,2,201,296117000,311946000,311957000,-1563,123,-717,-411,-387,381,0
11.087466,1,165,306166000,311954000,311965000,-705,-705,-105,-15,-345,135,0
11.089865,2,202,296128000,311957000,311967000,-1526,146,-734,-422,-374,362,0
11.097531,1,166,306176000,311964000,311975000,-742,-682,-122,-26,-358,154,0
11.099941,2,203,296138000,311967000,311978000,-1489,169,-751,-433,-361,343,0
11.107762,1,167,306186000,311974000,311985000,-779,-659,-139,-37,-371,173,0
11.110050,2,204,296148000,311977000,311988000,-1452,192,-768,-444,-348,324,0
11.117778,1,168,306196000,311984000,311995000,-816,-636,-156,-48,-384,192,0
11.120235,2,205,296158000,311988000,311998000,-1415,215,-785,-455,-335,305,0
11.128052,1,169,306207000,311995000,312006000,-853,-613,-173,-59,-397,211,0
11.130356,2,206,296168000,311998000,312008000,-1378,238,-802,-466,-322,286,0
11.138130,1,170,306217000,312005000,312016000,-890,-590,-190,-70,-410,230,0
11.140464,2,207,296178000,312007000,312018000,-1341,261,-819,-477,-309,267,0
11.148175,1,171,306227000,312016000,312026000,-927,-567,-207,-81,-423,249,0
11.150426,2,208,296188000,312017000,312028000,-1304,284,-836,-488,-296,248,0
11.158924,1,172,306237000,312026000,312036000,-964,-544,-224,-92,-436,268,0
11.160672,2,209,296198000,312027000,312038000,-1267,307,-853,-499,-283,229,0
11.170240,1,173,306248000,312036000,312047000,-1001,-521,-241,-103,-449,287,0
11.170886,2,210,296209000,312038000,312048000,-1230,330,-870,-510,-270,210,0
11.179896,1,174,306258000,312046000,312057000,-1038,-498,-258,-114,-462,306,0
11.180532,2,211,296219000,312048000,312059000,-1193,353,-887,-521,-257,191,0
11.190062,1,175,306268000,312057000,312067000,-1075,-475,-275,-125,-475,325,0
11.190665,2,212,296229000,312058000,312069000,-1156,376,-896,-532,-244,172,0
11.200749,1,176,306278000,312066000,312077000,-1112,-452,-292,-136,-488,344,0
11.201347,2,213,296239000,312069000,312079000,-1119,399,-879,-543,-231,153,0
11.210746,1,177,306288000,312076000,312087000,-1149,-429,-309,-147,-501,363,0
11.211385,2,214,296249000,312078000,312089000,-1082,422,-862,-554,-218,134,0
11.220478,1,178,306298000,312086000,312097000,-1186,-406,-326,-158,-514,382,0
11.221146,2,215,296259000,312088000,312099000,-1045,445,-845,-565,-205,115,0
11.230592,1,179,306309000,312097000,312108000,-1223,-383,-343,-169,-527,401,0
11.231413,2,216,296269000,312098000,312109000,-1008,468,-828,-576,-192,96,0
11.240772,1,180,306319000,312107000,312118000,-1260,-360,-360,-180,-540,420,0
11.241374,2,217,296280000,312109000,312119000,-971,491,-811,-587,-179,77,0
11.251353,1,181,306329000,312118000,312128000,-1297,-337,-377,-191,-553,439,0
11.251957,2,218,296290000,312119000,312130000,-934,514,-794,-598,-166,58,0
11.261446,1,182,306339000,312128000,312138000,-1334,-314,-394,-202,-566,458,0
11.262070,2,219,296300000,312129000,312140000,-897,537,-777,-591,-153,39,0
11.271620,1,183,306349000,312138000,312148000,-1371,-291,-411,-213,-579,477,0
11.272293,2,220,296310000,312140000,312150000,-860,560,-760,-580,-140,20,0
11.281683,1,184,306359000,312147000,312158000,-1408,-268,-428,-224,-592,496,0
11.282356,2,221,296320000,312150000,312160000,-823,583,-743,-569,-127,1,0
11.290656,1,185,306369000,312157000,312168000,-1445,-245,-445,-235,-595,515,0
11.293046,2,222,296331000,312160000,312171000,-786,606,-726,-558,-114,-18,0
11.300790,1,186,306379000,312167000,312178000,-1482,-222,-462,-246,-582,534,0
11.303229,2,223,296341000,312170000,312181000,-749,629,-709,-547,-101,-37,0
11.310942,1,187,306390000,312178000,312189000,-1519,-199,-479,-257,-569,553,0
11.313246,2,224,296351000,312181000,312191000,-712,652,-692,-536,-88,-56,0
11.321096,1,188,306400000,312188000,312199000,-1556,-176,-496,-268,-556,572,0
11.323399,2,225,296361000,312190000,312201000,-675,675,-675,-525,-75,-75,0
11.331239,1,189,306410000,312199000,312209000,-1593,-153,-513,-279,-543,591,0
11.333504,2,226,296371000,312200000,312211000,-638,698,-658,-514,-62,-94,0
11.341332,1,190,306420000,312209000,312219000,-1630,-130,-530,-290,-530,590,0
11.343520,2,227,296381000,312210000,312221000,-601,721,-641,-503,-49,-113,0
11.351413,1,191,306430000,312218000,312229000,-1667,-107,-547,-301,-517,571,0
11.353736,2,228,296392000,312221000,312231000,-564,744,-624,-492,-36,-132,0
11.361583,1,192,306440000,312228000,312239000,-1704,-84,-564,-312,-504,552,0
11.363862,2,229,296402000,312231000,312242000,-527,767,-607,-481,-23,-151,0
11.371593,1,193,306450000,312238000,312249000,-1741,-61,-581,-323,-491,533,0
11.373892,2,230,296412000,312241000,312252000,-490,790,-590,-470,-10,-170,0
11.381794,1,194,306460000,312248000,312259000,-1778,-38,-598,-334,-478,514,0
11.384169,2,231,296422000,312252000,312262000,-453,813,-573,-459,3,-189,0
11.391972,1,195,306471000,312259000,312270000,-1785,-15,-615,-345,-465,495,0
11.394267,2,232,296432000,312261000,312272000,-416,836,-556,-448,16,-208,0
11.402058,1,196,306481000,312269000,312280000,-1748,8,-632,-356,-452,476,0
11.404384,2,233,296442000,312271000,312282000,-379,859,-539,-437,29,-227,0
11.412194,1,197,306491000,312280000,312290000,-1711,31,-649,-367,-439,457,0
11.414542,2,234,296452000,312281000,312292000,-342,882,-522,-426,42,-246,0
11.423859,1,198,306502000,312291000,312301000,-1674,54,-666,-378,-426,438,0
11.424420,2,235,296462000,312291000,312302000,-305,895,-505,-415,55,-265,0
11.434216,1,199,306512000,312300000,312311000,-1637,77,-683,-389,-413,419,0
11.434906,2,236,296473000,312302000,312312000,-268,872,-488,-404,68,-284,0
11.444441,1,200,306522000,312311000,312321000,-1600,100,-700,-400,-400,400,0
11.445133,2,237,296483000,312312000,312323000,-231,849,-471,-393,81,-303,0
11.454039,1,201,306532000,312321000,312331000,-1563,123,-717,-411,-387,381,0
11.454640,2,238,296493000,312322000,312333000,-194,826,-454,-382,94,-322,0
11.464648,1,202,306542000,312330000,312341000,-1526,146,-734,-422,-374,362,0
11.465358,2,239,296503000,312333000,312343000,-157,803,-437,-371,107,-341,0
11.474846,1,203,306552000,312340000,312351000,-1489,169,-751,-433,-361,343,0
11.475471,2,240,296513000,312342000,312353000,-120,780,-420,-360,120,-360,0
11.485013,1,204,306562000,312350000,312361000,-1452,192,-768,-444,-348,324,0
11.485601,2,241,296523000,312352000,312363000,-83,757,-403,-349,133,-379,0
11.495013,1,205,306573000,312361000,312371000,-1415,215,-785,-455,-335,305,0
11.495603,2,242,296533000,312362000,312373000,-46,734,-386,-338,146,-398,0
11.504933,1,206,306583000,312371000,312382000,-1378,238,-802,-466,-322,286,0
11.505519,2,243,296544000,312373000,312383000,-9,711,-369,-327,159,-417,0
11.514950,1,207,306593000,312381000,312392000,-1341,261,-819,-477,-309,267,0
11.515508,2,244,296554000,312383000,312393000,28,688,-352,-316,172,-436,0
11.525401,1,208,306603000,312392000,312402000,-1304,284,-836,-488,-296,248,0
11.526033,2,245,296564000,312393000,312404000,65,665,-335,-305,185,-455,0
11.535544,1,209,306613000,312402000,312412000,-1267,307,-853,-499,-283,229,0
11.536302,2,246,296574000,312403000,312414000,102,642,-318,-294,198,-474,0
11.544502,1,210,306623000,312411000,312422000,-1230,330,-870,-510,-270,210,0
11.546849,2,247,296585000,312415000,312424000,139,619,-301,-283,211,-493,0
11.556229,1,211,306633000,312421000,312432000,-1193,353,-887,-521,-257,191,0
11.557238,2,248,296595000,312424000,312435000,176,596,-284,-272,224,-512,0
11.564780,1,212,306643000,312431000,312442000,-1156,376,-896,-532,-244,172,0
11.567074,2,249,296605000,312434000,312445000,213,573,-267,-261,237,-531,0
11.574937,1,213,306654000,312442000,312453000,-1119,399,-879,-543,-231,153,0
11.577261,2,250,296615000,312445000,312455000,250,550,-250,-250,250,-550,0
11.585011,1,214,306664000,312452000,312463000,-1082,422,-862,-554,-218,134,0
11.587372,2,251,296625000,312454000,312465000,287,527,-233,-239,263,-569,0
11.595304,1,215,306674000,312463000,312473000,-1045,445,-845,-565,-205,115,0
11.597486,2,252,296635000,312464000,312475000,324,504,-216,-228,276,-588,0
11.605273,1,216,306684000,312473000,312483000,-1008,468,-828,-576,-192,96,0
11.607514,2,253,296645000,312474000,312485000,361,481,-199,-217,289,-593,0
11.615353,1,217,306694000,312482000,312493000,-971,491,-811,-587,-179,77,0
11.617679,2,254,296656000,312485000,312495000,398,458,-182,-206,302,-574,0
11.625493,1,218,306704000,312492000,312503000,-934,514,-794,-598,-166,58,0
11.627894,2,255,296666000,312495000,312506000,435,435,-165,-195,315,-555,0
11.635553,1,219,306714000,312502000,312513000,-897,537,-777,-591,-153,39,0
11.638038,2,0,296676000,312505000,312516000,-1800,-900,-900,-600,-600,-600,0
11.645914,1,220,306725000,312513000,312523000,-860,560,-760,-580,-140,20,0
11.648132,2,1,296686000,312516000,312526000,-1763,-877,-883,-589,-587,-581,0
11.655975,1,221,306735000,312523000,312534000,-823,583,-743,-569,-127,1,0
11.658394,2,2,296696000,312525000,312536000,-1726,-854,-866,-578,-574,-562,0
11.666059,1,222,306745000,312533000,312544000,-786,606,-726,-558,-114,-18,0
11.668411,2,3,296706000,312535000,312546000,-1689,-831,-849,-567,-561,-543,0
11.677888,1,223,306755000,312544000,312554000,-749,629,-709,-547,-101,-37,0
11.678624,2,4,296716000,312545000,312556000,-1652,-808,-832,-556,-548,-524,0
11.688087,1,224,306766000,312554000,312565000,-712,652,-692,-536,-88,-56,0
11.688691,2,5,296726000,312555000,312566000,-1615,-785,-815,-545,-535,-505,0
11.698194,1,225,306776000,312564000,312575000,-675,675,-675,-525,-75,-75,0
11.698833,2,6,296737000,312566000,312576000,-1578,-762,-798,-534,-522,-486,0
11.708232,1,226,306786000,312575000,312585000,-638,698,-658,-514,-62,-94,0
11.708888,2,7,296747000,312576000,312587000,-1541,-739,-781,-523,-509,-467,0
11.718568,1,227,306796000,312585000,312595000,-601,721,-641,-503,-49,-113,0
11.719181,2,8,296757000,312586000,312597000,-1504,-716,-764,-512,-496,-448,0
11.728667,1,228,306806000,312594000,312605000,-564,744,-624,-492,-36,-132,0
11.729295,2,9,296767000,312597000,312607000,-1467,-693,-747,-501,-483,-429,0
11.738430,1,229,306816000,312604000,312615000,-527,767,-607,-481,-23,-151,0
11.739091,2,10,296777000,312606000,312617000,-1430,-670,-730,-490,-470,-410,0
11.748920,1,230,306826000,312614000,312625000,-490,790,-590,-470,-10,-170,0
11.749493,2,11,296787000,312616000,312627000,-1393,-647,-713,-479,-457,-391,0
11.759061,1,231,306837000,312625000,312635000,-453,813,-573,-459,3,-189,0
11.759636,2,12,296797000,312626000,312637000,-1356,-624,-696,-468,-444,-372,0
11.768813,1,232,306847000,312635000,312646000,-416,836,-556,-448,16,-208,0
11.769421,2,13,296808000,312637000,312647000,-1319,-601,-679,-457,-431,-353,0
11.778999,1,233,306857000,312645000,312656000,-379,859,-539,-437,29,-227,0
11.779624,2,14,296818000,312647000,312657000,-1282,-578,-662,-446,-418,-334,0
11.789416,1,234,306867000,312656000,312666000,-342,882,-522,-426,42,-246,0
11.790075,2,15,296828000,312657000,312668000,-1245,-555,-645,-435,-405,-315,0
11.798298,1,235,306877000,312666000,312676000,-305,895,-505,-415,55,-265,0
11.800651,2,16,296839000,312668000,312678000,-1208,-532,-628,-424,-392,-296,0
11.808434,1,236,306887000,312675000,312686000,-268,872,-488,-404,68,-284,0
11.810837,2,17,296849000,312678000,312688000,-1171,-509,-611,-413,-379,-277,0
11.818554,1,237,306897000,312685000,312696000,-231,849,-471,-393,81,-303,0
11.820980,2,18,296859000,312688000,312699000,-1134,-486,-594,-402,-366,-258,0
11.828678,1,238,306907000,312695000,312706000,-194,826,-454,-382,94,-322,0
11.831035,2,19,296869000,312698000,312709000,-1097,-463,-577,-391,-353,-239,0
11.838970,1,239,306918000,312706000,312717000,-157,803,-437,-371,107,-341,0
11.841200,2,20,296879000,312709000,312719000,-1060,-440,-560,-380,-340,-220,0
11.849199,1,240,306928000,312716000,312727000,-120,780,-420,-360,120,-360,0
11.851357,2,21,296889000,312718000,312729000,-1023,-417,-543,-369,-327,-201,0
11.859169,1,241,306938000,312727000,312737000,-83,757,-403,-349,133,-379,0
11.861467,2,22,296899000,312728000,312739000,-986,-394,-526,-358,-314,-182,0
11.869302,1,242,306948000,312737000,312747000,-46,734,-386,-338,146,-398,0
11.871545,2,23,296909000,312738000,312749000,-949,-371,-509,-347,-301,-163,0
11.879429,1,243,306958000,312746000,312757000,-9,711,-369,-327,159,-417,0
11.881590,2,24,296920000,312749000,312759000,-912,-348,-492,-336,-288,-144,0
11.889505,1,244,306968000,312756000,312767000,28,688,-352,-316,172,-436,0
11.891790,2,25,296930000,312759000,312770000,-875,-325,-475,-325,-275,-125,0
11.899531,1,245,306978000,312766000,312777000,65,665,-335,-305,185,-455,0
11.902039,2,26,296940000,312769000,312780000,-838,-302,-458,-314,-262,-106,0
11.909813,1,246,306989000,312777000,312787000,102,642,-318,-294,198,-474,0
11.912122,2,27,296950000,312780000,312790000,-801,-279,-441,-303,-249,-87,0
11.920017,1,247,306999000,312787000,312798000,139,619,-301,-283,211,-493,0
11.922216,2,28,296960000,312789000,312800000,-764,-256,-424,-292,-236,-68,0
11.931909,1,248,307009000,312797000,312808000,176,596,-284,-272,224,-512,0
11.932471,2,29,296970000,312799000,312810000,-727,-233,-407,-281,-223,-49,0
11.941989,1,249,307019000,312807000,312818000,213,573,-267,-261,237,-531,0
11.942556,2,30,296980000,312809000,312820000,-690,-210,-390,-270,-210,-30,0
11.951661,1,250,307030000,312818000,312829000,250,550,-250,-250,250,-550,0
11.952299,2,31,296990000,312819000,312830000,-653,-187,-373,-259,-197,-11,0
11.961912,1,251,307040000,312828000,312839000,287,527,-233,-239,263,-569,0
11.962470,2,32,297001000,312830000,312840000,-616,-164,-356,-248,-184,8,0
11.972332,1,252,307050000,312839000,312849000,324,504,-216,-228,276,-588,0
11.972934,2,33,297011000,312840000,312851000,-579,-141,-339,-237,-171,27,0
11.982508,1,253,307060000,312849000,312859000,361,481,-199,-217,289,-593,0
11.983189,2,34,297021000,312850000,312861000,-542,-118,-322,-226,-158,46,0
11.992624,1,254,307070000,312858000,312869000,398,458,-182,-206,302,-574,0
11.993224,2,35,297031000,312861000,312871000,-505,-95,-305,-215,-145,65,0
12.002452,1,255,307080000,312868000,312879000,435,435,-165,-195,315,-555,0
12.003054,2,36,297041000,312870000,312881000,-468,-72,-288,-204,-132,84,0
12.012496,1,0,307090000,312878000,312889000,-1800,-900,-900,-600,-600,-600,0
12.013171,2,37,297051000,312880000,312891000,-431,-49,-271,-193,-119,103,0
12.023070,1,1,307101000,312889000,312899000,-1763,-877,-883,-589,-587,-581,0
12.023631,2,38,297061000,312890000,312901000,-394,-26,-254,-182,-106,122,0
12.033028,1,2,307111000,312899000,312910000,-1726,-854,-866,-578,-574,-562,0
12.033620,2,39,297072000,312901000,312911000,-357,-3,-237,-171,-93,141,0
12.043153,1,3,307121000,312909000,312920000,-1689,-831,-849,-567,-561,-543,0
12.043783,2,40,297082000,312911000,312921000,-320,20,-220,-160,-80,160,0
12.052090,1,4,307131000,312920000,312930000,-1652,-808,-832,-556,-548,-524,0
12.054524,2,41,297092000,312921000,312932000,-283,43,-203,-149,-67,179,0
12.063979,1,5,307141000,312930000,312940000,-1615,-785,-815,-545,-535,-505,0
12.064902,2,42,297103000,312931000,312942000,-246,66,-186,-138,-54,198,0
12.072549,1,6,307151000,312939000,312950000,-1578,-762,-798,-534,-522,-486,0
12.074863,2,43,297113000,312942000,312952000,-209,89,-169,-127,-41,217,0
12.082544,1,7,307161000,312949000,312960000,-1541,-739,-781,-523,-509,-467,0
12.084938,2,44,297123000,312952000,312963000,-172,112,-152,-116,-28,236,0
12.092586,1,8,307171000,312959000,312970000,-1504,-716,-764,-512,-496,-448,0
12.095123,2,45,297133000,312962000,312973000,-135,135,-135,-105,-15,255,0
12.102879,1,9,307182000,312970000,312981000,-1467,-693,-747,-501,-483,-429,0
12.105188,2,46,297143000,312973000,312983000,-98,158,-118,-94,-2,274,0
12.112944,1,10,307192000,312980000,312991000,-1430,-670,-730,-490,-470,-410,0
12.115291,2,47,297153000,312982000,312993000,-61,181,-101,-83,11,293,0
12.123254,1,11,307202000,312991000,313001000,-1393,-647,-713,-479,-457,-391,0
12.125353,2,48,297163000,312992000,313003000,-24,204,-84,-72,24,312,0
12.133314,1,12,307212000,313001000,313011000,-1356,-624,-696,-468,-444,-372,0
12.135545,2,49,297173000,313002000,313013000,13,227,-67,-61,37,331,0
12.143426,1,13,307222000,313010000,313021000,-1319,-601,-679,-457,-431,-353,0
12.145641,2,50,297184000,313013000,313023000,50,250,-50,-50,50,350,0
12.153673,1,14,307232000,313020000,313031000,-1282,-578,-662,-446,-418,-334,0
12.155824,2,51,297194000,313023000,313034000,87,273,-33,-39,63,369,0
12.163703,1,15,307242000,313030000,313041000,-1245,-555,-645,-435,-405,-315,0
12.165975,2,52,297204000,313033000,313044000,124,296,-16,-28,76,388,0
12.173817,1,16,307253000,313041000,313051000,-1208,-532,-628,-424,-392,-296,0
12.176187,2,53,297214000,313044000,313054000,161,319,1,-17,89,407,0
12.185760,1,17,307263000,313051000,313062000,-1171,-509,-611,-413,-379,-277,0
12.186313,2,54,297224000,313053000,313064000,198,342,18,-6,102,426,0
12.195955,1,18,307273000,313060000,313072000,-1134,-486,-594,-402,-366,-258,0
12.196626,2,55,297234000,313063000,313074000,235,365,35,5,115,445,0
12.206067,1,19,307283000,313071000,313082000,-1097,-463,-577,-391,-353,-239,0
12.206666,2,56,297244000,313073000,313084000,272,388,52,16,128,464,0
12.216138,1,20,307294000,313082000,313093000,-1060,-440,-560,-380,-340,-220,0
12.216674,2,57,297255000,313084000,313094000,309,411,69,27,141,483,0
12.226122,1,21,307304000,313092000,313103000,-1023,-417,-543,-369,-327,-201,0
12.226712,2,58,297265000,313094000,313104000,346,434,86,38,154,502,0
